Artist,C,Position,Streams,Track Name,URL,Unnamed: 0,Unnamed: 0.1,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
Tion Wayne,IT,53,157113,Body (Remix) [feat. Capo Plaza & Rondodasosa],https://open.spotify.com/track/1JAkXiY10vwLhSbcsiimrp,52,52,0.435,0.883,205106,0.716,0.0,7,0.0801,-8.127,1,0.414,141.066,4,audio_features,0.761
Emis Killa,IT,54,154202,Piede in strada (feat. Mera),https://open.spotify.com/track/58oeJn3WUNbOBwaDFLgYL3,53,53,0.0371,0.669,159960,0.908,0.0,2,0.333,-4.825,1,0.356,135.136,4,audio_features,0.63
Tony Effe,IT,55,152008,Effe,https://open.spotify.com/track/56nvQibJaC1V84wVMqA3Ck,54,54,0.00331,0.629,151440,0.808,0.000132,7,0.0709,-6.101,1,0.051,96.032,4,audio_features,0.503
Rkomi,IT,56,150562,10 RAGAZZE (con ERNIA),https://open.spotify.com/track/4rstEjIOddR5CuzzLv2bhS,55,55,0.261,0.707,174727,0.674,0.0,0,0.145,-5.717,0,0.193,83.066,4,audio_features,0.824
Emis Killa,IT,57,147483,Giovani eroi (feat. Not Good),https://open.spotify.com/track/1aSRwLXZ5n7PlLWcle2CyO,56,56,0.0562,0.656,152733,0.855,0.0,7,0.28,-3.8,0,0.0557,83.052,4,audio_features,0.759
Justin Wellington,IT,58,146329,Iko Iko (My Bestie),https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,57,57,0.131,0.862,182857,0.753,2.01e-06,5,0.077,-5.356,1,0.0625,105.039,4,audio_features,0.827
Olivia Rodrigo,IT,59,143499,good 4 u,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,58,58,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,audio_features,0.688
Martin Garrix,IT,60,141539,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS,59,59,0.248,0.66,217000,0.733,8.96e-06,0,0.17,-4.619,1,0.0359,119.933,4,audio_features,0.304
J Balvin,IT,61,139106,Qué Más Pues?,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e,60,60,0.0261,0.891,217773,0.819,0.000354,8,0.173,-3.964,1,0.106,101.968,4,audio_features,0.768
Rauw Alejandro,IT,62,131496,Todo De Ti,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,61,61,0.302,0.78,199604,0.719,0.000196,3,0.0931,-3.613,0,0.0506,127.962,4,audio_features,0.336
Federico Rossi,IT,63,129334,Pesche,https://open.spotify.com/track/4ILtwYPIonCeRGCIiXAASp,62,62,0.0364,0.867,169672,0.699,0.0,5,0.0824,-6.082,1,0.0441,122.003,4,audio_features,0.774
Gabry Ponte,IT,64,122629,Thunder,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB,63,63,0.0342,0.67,160000,0.896,3.21e-05,1,0.344,-4.673,1,0.058,101.216,3,audio_features,0.403
Joel Corry,IT,65,113961,BED,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,64,64,0.0142,0.671,178088,0.782,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,audio_features,0.618
Goodboys,IT,66,113143,Bongo Cha Cha Cha,https://open.spotify.com/track/7J4zszAZxAyowZp7gNUIUI,65,65,0.00664,0.817,113128,0.974,0.255,5,0.0651,-5.703,0,0.0473,126.006,4,audio_features,0.973
Justin Quiles,IT,67,111554,Loco,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH,66,66,0.222,0.77,231604,0.899,1.14e-06,8,0.0894,-2.981,1,0.0494,128.05,4,audio_features,0.851
Irama,IT,68,103112,La genesi del tuo colore,https://open.spotify.com/track/0HyDNYQmQ3obfA81D3y9tG,67,67,0.0254,0.527,228984,0.75,0.0,6,0.108,-5.449,0,0.11,128.006,4,audio_features,0.38
Capo Plaza,IT,69,103087,Panama (feat. Aya Nakamura),https://open.spotify.com/track/2ijYyMdMODsg7Zdnyd3gju,68,68,0.0234,0.851,172988,0.689,0.0,1,0.0628,-5.733,0,0.149,100.991,4,audio_features,0.248
The Kolors,IT,70,100454,Cabriolet Panorama,https://open.spotify.com/track/4lajqBJavxKL3sllt1TcTH,69,69,0.0446,0.767,178448,0.812,0.0,6,0.245,-3.038,0,0.0624,116.012,4,audio_features,0.746
Shiva,IT,71,98511,Fendi belt,https://open.spotify.com/track/3mYQaVTYv6suVMD1MjPBlR,70,70,0.138,0.841,148000,0.535,0.0,6,0.111,-8.758,1,0.356,119.831,4,audio_features,0.683
Majestic,IT,72,96638,Rasputin,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q,71,71,0.00364,0.758,186210,0.913,6.92e-05,6,0.193,-2.926,0,0.113,128.04,4,audio_features,0.658
Emma Muscat,IT,73,96076,Meglio di sera (feat. Álvaro De Luna & Astol),https://open.spotify.com/track/6SRvdgAhYkPso4J09N23fC,72,72,0.0233,0.802,176538,0.848,0.0,0,0.0458,-4.413,0,0.0501,130.021,4,audio_features,0.877
Natti Natasha,IT,74,94827,Ram Pam Pam,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,73,73,0.305,0.908,200785,0.813,0.0,5,0.278,-2.749,0,0.0777,97.018,4,audio_features,0.924
Colapesce,IT,75,94272,Musica leggerissima,https://open.spotify.com/track/4LAWJfQbfeMrlX0ShqhC2a,74,74,0.012,0.676,236720,0.792,0.0,2,0.262,-4.1,0,0.0265,119.98,4,audio_features,0.674
Ernia,IT,76,94102,Ferma A Guardare (feat. Pinguini Tattici Nucleari),https://open.spotify.com/track/1eDC4NiUYgQSKpKDIvXxi4,75,75,0.445,0.585,213543,0.724,0.0,9,0.1,-5.611,0,0.0967,162.05,4,audio_features,0.547
Boza,IT,77,92015,Hecha Pa' Mi,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,76,76,0.362,0.725,186133,0.756,0.000685,4,0.103,-5.013,1,0.0572,100.07,4,audio_features,0.828
Justin Bieber,IT,78,91133,Peaches (feat. Daniel Caesar & Giveon),https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,77,77,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,audio_features,0.464
sangiovanni,IT,79,89527,tutta la notte,https://open.spotify.com/track/7ftzLN04T6FZkVDdqjEukH,78,78,0.21,0.544,161723,0.666,0.0,1,0.102,-4.392,0,0.109,120.542,4,audio_features,0.475
Rocco Hunt,IT,80,88665,A Un Passo Dalla Luna,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK,79,79,0.39,0.755,167313,0.78,0.0,10,0.34,-5.324,1,0.0429,121.97,4,audio_features,0.897
Måneskin,IT,81,86246,CORALINE,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY,80,80,0.0299,0.363,300413,0.678,0.0,2,0.324,-4.939,0,0.0995,162.124,4,audio_features,0.321
Deddy,IT,82,85471,0 passi,https://open.spotify.com/track/1feGbMzfkaybNk96cXcqnO,81,81,0.116,0.795,163529,0.664,0.0,9,0.143,-6.209,1,0.141,102.102,4,audio_features,0.576
Aka 7even,IT,83,85325,Mi Manchi,https://open.spotify.com/track/7mWPjS3fX0ymPSrkDJrVaP,82,82,0.235,0.635,164013,0.779,0.0,8,0.12,-4.976,1,0.0389,126.838,4,audio_features,0.355
Ernia,IT,84,83552,Superclassico,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu,83,83,0.0624,0.623,172200,0.663,4.49e-06,11,0.0922,-6.458,1,0.142,149.91,4,audio_features,0.346
Baby Gang,IT,85,81683,Alcott Zara Bershka,https://open.spotify.com/track/0GeVtA3BlHBeVgfe5B42DW,84,84,0.605,0.632,166500,0.445,0.00359,11,0.249,-10.932,0,0.0528,131.01,4,audio_features,0.55
Doja Cat,IT,86,80419,Kiss Me More (feat. SZA),https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,85,85,0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,audio_features,0.781
Purple Disco Machine,IT,87,80418,Fireworks (feat. Moss Kena & The Knocks),https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb,86,86,0.00714,0.751,199705,0.764,3.76e-06,1,0.154,-5.268,0,0.045,118.026,4,audio_features,0.73
Geeno,IT,88,80410,Topless,https://open.spotify.com/track/2HjM0ufsJtI0zBBeFIpEog,87,87,0.159,0.709,180063,0.618,0.0,9,0.167,-10.001,1,0.125,91.991,4,audio_features,0.87
Don Joe,IT,89,78821,BANDITO (feat. Emis Killa & Paky),https://open.spotify.com/track/1fGXZPAjsxgy9zTCAAaLHM,88,88,0.0454,0.743,156080,0.893,0.0,1,0.0646,-3.816,1,0.102,135.94,4,audio_features,0.491
Madame,IT,90,78533,VOCE,https://open.spotify.com/track/4ylL1oPx1rY1yFivslLFOR,89,89,0.105,0.615,211411,0.834,0.0,8,0.157,-5.471,1,0.0667,112.602,4,audio_features,0.341
Maroon 5,IT,91,78463,Beautiful Mistakes (feat. Megan Thee Stallion),https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL,90,90,0.0377,0.713,227395,0.676,0.0,10,0.154,-5.483,1,0.027,99.048,4,audio_features,0.721
Ernia,IT,92,78125,Di Notte (feat. Sfera Ebbasta & Carl Brave),https://open.spotify.com/track/79VpbVJ1asRXWjkbvlxFED,91,91,0.0469,0.765,224176,0.69,0.0,0,0.159,-6.618,0,0.152,90.965,4,audio_features,0.858
Federico Rossi,IT,93,76823,Non è mai troppo tardi,https://open.spotify.com/track/0tsYxB1pizmaX2jEd5XVar,92,92,0.0246,0.85,162148,0.745,0.0,0,0.138,-4.244,1,0.0806,127.017,4,audio_features,0.694
Bresh,IT,94,74650,Angelina Jolie,https://open.spotify.com/track/0tD4EXZRm1JGDYWtKYFLWK,93,93,0.073,0.681,169671,0.691,0.0,4,0.113,-6.684,0,0.181,160.338,4,audio_features,0.644
Pinguini Tattici Nucleari,IT,95,73633,Ridere,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F,94,94,0.0493,0.713,214733,0.902,0.0,9,0.0781,-3.009,1,0.0378,116.909,4,audio_features,0.72
Gazzelle,IT,96,73402,Destri,https://open.spotify.com/track/53LX6p75hOcCtAelMDyB8B,95,95,0.126,0.459,185503,0.696,0.0,8,0.198,-4.953,1,0.0406,85.819,4,audio_features,0.422
Rkomi,IT,97,73293,DIECIMILAVOCI (con ARIETE),https://open.spotify.com/track/2u2ZTMuRZx0UG7g7w4J76R,96,96,0.647,0.677,170400,0.47,0.0,0,0.416,-8.17,0,0.0336,122.089,4,audio_features,0.525
Irama,IT,98,72997,Mediterranea,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq,97,97,0.113,0.711,177810,0.916,0.0,11,0.188,-4.678,1,0.0587,130.013,4,audio_features,0.79
Fred De Palma,IT,99,71175,Una volta ancora (feat. Ana Mena),https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz,98,98,0.0848,0.771,174291,0.638,0.0,8,0.104,-5.342,1,0.0622,124.039,4,audio_features,0.591
Capo Plaza,IT,100,70543,Non Fare Così,https://open.spotify.com/track/769M2rTiAoL7x2lKDHLjRa,99,99,0.384,0.673,192787,0.53,0.0,4,0.0594,-9.074,0,0.0637,122.074,4,audio_features,0.43
Gli Autogol,IT,101,69692,Coro azzurro (feat. Arisa & Ludwig),https://open.spotify.com/track/79HgdMfan7KVBvcundcvRJ,100,100,0.256,0.615,191719,0.818,0.0,4,0.207,-4.406,1,0.0866,128.064,4,audio_features,0.527
VillaBanks,IT,102,68490,Rompo (feat. Boro Boro),https://open.spotify.com/track/4oPh7HAoMR1bLBbxwqKmgn,101,101,0.295,0.7,169683,0.747,9.09e-06,8,0.0919,-5.25,1,0.152,174.008,4,audio_features,0.885
Alvaro Soler,IT,103,67828,Magia,https://open.spotify.com/track/1zxZ9yi8ddRPghXntx4U5Q,102,102,0.0936,0.757,191339,0.66,0.0,8,0.0845,-7.954,0,0.0418,133.019,4,audio_features,0.824
Nashley,IT,104,67248,Giovane e triste,https://open.spotify.com/track/56WecW5HnWstqg0GvhseEP,103,103,0.521,0.589,186079,0.461,0.0,0,0.103,-8.557,0,0.278,80.14,4,audio_features,0.694
Lil Nas X,IT,105,67206,INDUSTRY BABY (feat. Jack Harlow),https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,104,104,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,audio_features,0.894
Purple Disco Machine,IT,106,64929,Hypnotized,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB,105,105,0.0968,0.69,195658,0.813,0.000324,11,0.109,-5.084,0,0.0997,108.078,4,audio_features,0.704
Coma_Cose,IT,107,64673,Fiamme negli occhi,https://open.spotify.com/track/60nw7bwqYjVsrccNjF6TMO,106,106,0.0442,0.687,206253,0.62,1.11e-06,7,0.131,-6.448,1,0.0307,104.002,4,audio_features,0.777
Måneskin,IT,108,64490,Torna a casa,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,107,107,0.426,0.425,230667,0.638,0.0,1,0.177,-3.184,0,0.0759,81.396,4,audio_features,0.45
Tony Effe,IT,109,64238,Ke Lo Ke (feat. Lazza & Gazo),https://open.spotify.com/track/0eiF9S0zXS0uAUPzb0gP8i,108,108,0.0732,0.52,141560,0.686,0.0,1,0.126,-6.741,1,0.4,109.964,3,audio_features,0.361
BLANCO,IT,110,63243,Ladro Di Fiori,https://open.spotify.com/track/2vsxduDEhjLTFcxd0hSVv5,109,109,0.37,0.596,188125,0.763,0.0,1,0.483,-5.367,0,0.0703,96.189,4,audio_features,0.606
Joel Corry,IT,111,63216,Head & Heart (feat. MNEK),https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,110,110,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,audio_features,0.905
Pinguini Tattici Nucleari,IT,112,62263,Scooby Doo,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW,111,111,0.0477,0.74,179125,0.743,0.0,6,0.0925,-4.166,1,0.137,135.071,4,audio_features,0.773
Rocco Hunt,IT,113,61706,Ti volevo dedicare (feat. J-AX & Boomdabash),https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,112,112,0.0104,0.754,208133,0.725,0.0,8,0.192,-6.058,1,0.0661,120.002,4,audio_features,0.271
Fasma,IT,114,61585,Parlami,https://open.spotify.com/track/00QN58Gx571pB1MEuBAcmL,113,113,0.255,0.548,169181,0.919,0.0,9,0.0984,-5.348,1,0.19,165.942,4,audio_features,0.385
Baby K,IT,115,60530,Pa Ti,https://open.spotify.com/track/7h5bQiadiWNWLmlQFtSqDh,114,114,0.266,0.753,199149,0.715,0.0,0,0.211,-4.842,1,0.0558,93.983,4,audio_features,0.582
Rhove,IT,116,60401,La zone (feat. Shiva),https://open.spotify.com/track/2Q1ICiLBk9lmLQz7GhMoWB,115,115,0.0277,0.868,158769,0.614,0.0,1,0.0868,-4.652,0,0.0607,130.01,4,audio_features,0.9
Dua Lipa,IT,117,60253,Levitating (feat. DaBaby),https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,116,116,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,audio_features,0.915
Måneskin,IT,118,59143,Morirò da Re,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV,117,117,0.123,0.605,157880,0.881,0.0,10,0.038,-2.563,1,0.153,193.788,4,audio_features,0.928
J Balvin,IT,119,58818,In Da Getto,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ,118,118,0.025,0.915,131067,0.72,1.42e-05,8,0.0942,-3.126,1,0.0459,126.986,4,audio_features,0.631
Sfera Ebbasta,IT,120,58105,Baby (with J Balvin),https://open.spotify.com/track/3eblNP3Zd5b5J3JaOckl8Y,119,119,0.125,0.755,193555,0.882,0.00142,10,0.103,-1.957,0,0.0532,99.984,4,audio_features,0.606
Alessandra Amoroso,IT,121,58043,Sorriso Grande,https://open.spotify.com/track/7um5BZo08PrrB87Itmml9V,120,120,0.0481,0.691,206696,0.668,0.0,6,0.136,-5.953,1,0.0327,129.987,4,audio_features,0.459
Takagi & Ketra,IT,122,58024,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)",https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps,121,121,0.0261,0.737,222047,0.726,0.0,10,0.111,-5.52,1,0.0618,119.991,3,audio_features,0.564
Emis Killa,IT,123,57122,No Cap (feat. Geolier),https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv,122,122,0.0579,0.769,193433,0.764,0.0,0,0.252,-4.187,0,0.0636,134.107,4,audio_features,0.741
Måneskin,IT,124,56208,VENT'ANNI,https://open.spotify.com/track/6Vfo6O3hk38vDcSpazNo3p,123,123,0.18,0.635,253587,0.641,0.0,4,0.0959,-3.674,0,0.0329,122.83,4,audio_features,0.218
Deddy,IT,125,55581,La prima estate,https://open.spotify.com/track/4RHsdKGyR5XTeMhyPFz57J,124,124,0.0261,0.828,184444,0.676,0.0,7,0.164,-5.737,1,0.0485,108.037,4,audio_features,0.661
Francesca Michielin,IT,126,55463,CHIAMAMI PER NOME,https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT,125,125,0.289,0.641,222667,0.636,0.0,10,0.125,-4.318,1,0.0414,89.826,4,audio_features,0.285
TY1,IT,127,54682,FANTASMI ( feat. Geolier & Marracash),https://open.spotify.com/track/21GyhjROpCcIl4NOW96pg9,126,126,0.116,0.798,199413,0.544,0.0,7,0.122,-8.607,0,0.079,120.094,4,audio_features,0.342
Shablo,IT,128,54240,M' Manc (con Geolier & Sfera Ebbasta),https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9,127,127,0.048,0.703,180000,0.704,0.0,6,0.41,-6.117,0,0.0641,139.933,4,audio_features,0.725
Boomdabash,IT,129,53572,Karaoke,https://open.spotify.com/track/0188AG0rjqVWbYhDPd8rgr,128,128,0.289,0.929,156493,0.625,1.2e-06,1,0.386,-5.728,1,0.14,122.03,4,audio_features,0.578
Dua Lipa,IT,130,53560,We're Good,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,129,129,0.0319,0.722,165507,0.588,0.0,6,0.183,-5.932,1,0.0544,134.01,4,audio_features,0.59
Tiësto,IT,131,53539,The Business,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,130,130,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,audio_features,0.235
Simone Panetti,IT,132,53175,Su Di Te,https://open.spotify.com/track/6eCIYNIasTRya5UYBWjxSE,131,131,0.0129,0.415,188941,0.563,0.0,10,0.164,-7.476,1,0.0382,142.469,4,audio_features,0.412
MEDUZA,IT,133,53059,Paradise (feat. Dermot Kennedy),https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,132,132,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,audio_features,0.435
Rondodasosa,IT,134,52260,SLATT (feat. Capo Plaza),https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ,133,133,0.0719,0.778,217444,0.488,0.0,1,0.0935,-5.361,1,0.0489,133.052,4,audio_features,0.457
Los Legendarios,IT,135,51918,Fiel,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,134,134,0.407,0.849,261667,0.701,0.0,6,0.112,-4.407,0,0.06,98.005,4,audio_features,0.505
The Weeknd,IT,136,51246,Blinding Lights,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,135,135,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,audio_features,0.334
Mahmood,IT,137,51042,Klan,https://open.spotify.com/track/7BGJ8ZkdiLsSthNIVDCE9T,136,136,0.381,0.691,179077,0.805,0.000225,0,0.155,-4.737,0,0.0505,115.072,4,audio_features,0.398
Fuego,IT,138,50843,Una Vaina Loca,https://open.spotify.com/track/337cEDExdFKmLrQMKjffxr,137,137,0.172,0.792,188894,0.676,1.93e-05,1,0.0654,-12.813,1,0.0546,117.011,4,audio_features,0.712
Benji & Fede,IT,139,49347,Dove e quando,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,138,138,0.0931,0.763,190409,0.692,0.0,1,0.0644,-6.158,1,0.0381,124.998,4,audio_features,0.691
BLANCO,IT,140,49018,DIO PERDONAMI (64 Bars),https://open.spotify.com/track/5O6w2iUCO0z1n7jXXF0H8b,139,139,0.348,0.707,150250,0.803,0.0,7,0.178,-4.071,1,0.265,119.628,4,audio_features,0.645
Will,IT,141,48956,Estate,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy,140,140,0.807,0.545,186148,0.545,1.19e-05,1,0.114,-6.438,1,0.039,108.039,4,audio_features,0.244
Masked Wolf,IT,142,48683,Astronaut In The Ocean,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,141,141,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,audio_features,0.472
Guè Pequeno,IT,143,48463,Chico (feat. Rose Villain & Luchè),https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO,142,142,0.164,0.778,201931,0.819,0.0,0,0.111,-3.873,0,0.0531,144.953,4,audio_features,0.637
Samuel,IT,144,48384,Cinema,https://open.spotify.com/track/31mVZ7SYxiSQJkc57WZFiZ,143,143,0.0167,0.82,169449,0.866,6.89e-05,4,0.0573,-4.927,0,0.0434,118.001,4,audio_features,0.482
Bad Bunny,IT,145,48338,Yonaguni,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,144,144,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,audio_features,0.44
Shouse,IT,146,47902,Love Tonight - Edit,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP,145,145,0.00214,0.727,241970,0.681,0.000307,5,0.0861,-7.114,0,0.0265,123.028,4,audio_features,0.448
Rkomi,IT,147,47483,CANCELLI DI MEZZANOTTE (con CHIELLO_FSK),https://open.spotify.com/track/3tWjdQHkeqgFQCydN5N241,146,146,0.113,0.48,213636,0.663,0.0,7,0.0992,-6.146,0,0.0264,74.023,4,audio_features,0.234
Madame,IT,148,47361,LUNA (feat. Gaia),https://open.spotify.com/track/3mIYZEPtyaHh2bEJbEOVDC,147,147,0.129,0.811,185560,0.642,0.055,1,0.0803,-5.284,0,0.0395,117.995,4,audio_features,0.656
Chema Rivas,IT,149,46989,Entre Tú y Yo,https://open.spotify.com/track/1CGhHQZF487xpWITQW1bam,148,148,0.288,0.854,224000,0.669,0.0,9,0.221,-5.206,0,0.0617,120.023,4,audio_features,0.484
VillaBanks,IT,150,46938,Pasticche (feat. Capo Plaza),https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8,149,149,0.0153,0.725,196742,0.781,9.66e-06,8,0.0686,-7.035,0,0.0611,130.986,4,audio_features,0.397
Måneskin,IT,151,46704,L'altra dimensione,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa,150,150,0.524,0.715,126707,0.839,0.0,5,0.266,-2.35,0,0.0602,111.371,4,audio_features,0.539
Rondodasosa,IT,152,46619,DUBAI,https://open.spotify.com/track/57GZGMVY9ivqEqKIDPA1HK,151,151,0.443,0.678,201848,0.683,0.0,1,0.14,-6.448,1,0.135,138.034,4,audio_features,0.592
BLOODY VINYL,IT,153,46617,ALTALENE (feat. Mara Sattei & Coez),https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX,152,152,0.108,0.647,186853,0.692,0.0,6,0.126,-4.6,1,0.098,139.693,3,audio_features,0.342
Achille Lauro,IT,154,46590,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",https://open.spotify.com/track/5i12eplaUT5pPE5iC6B2FZ,153,153,0.00391,0.573,174638,0.886,0.000447,2,0.152,-4.322,1,0.054,159.975,4,audio_features,0.487
Imagine Dragons,IT,155,46561,Follow You,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2,154,154,0.00209,0.542,175644,0.732,7.92e-05,9,0.496,-5.956,1,0.0521,124.912,4,audio_features,0.489
Bad Bunny,IT,156,46359,DÁKITI,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,155,155,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,audio_features,0.145
Irama,IT,157,46271,Crepe,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ,156,156,0.122,0.698,167160,0.886,0.0,7,0.354,-4.184,1,0.0447,101.981,4,audio_features,0.562
Rkomi,IT,158,46265,HO SPENTO IL CIELO (con TOMMASO PARADISO),https://open.spotify.com/track/0O4g4sRSY8SmVu95k5z9mq,157,157,0.0336,0.547,232598,0.84,4.78e-06,1,0.0648,-5.441,1,0.134,157.947,4,audio_features,0.444
Rkomi,IT,159,46177,ME O LE MIE CANZONI? (con GAZZELLE),https://open.spotify.com/track/6ejXRb28P9wvSU4CRdIcbm,158,158,0.29,0.624,167479,0.719,0.0,1,0.23,-5.903,1,0.0462,87.993,4,audio_features,0.186
Ghali,IT,160,46016,Good Times,https://open.spotify.com/track/3vgclHni3T3qu7ZXz8idsk,159,159,0.0315,0.719,163073,0.736,0.0,4,0.0988,-6.32,0,0.0776,109.028,4,audio_features,0.593
Ultimo,IT,161,45960,Buongiorno vita,https://open.spotify.com/track/0IxDw5m8XyFBnrCXAppF53,160,160,0.568,0.591,190796,0.534,0.0,7,0.164,-5.448,1,0.0417,145.657,4,audio_features,0.455
Baby Gang,IT,162,45854,Marocchino,https://open.spotify.com/track/0f2wkDmAlLAo90gE5d1yPU,161,161,0.398,0.729,133218,0.68,2.54e-05,6,0.34,-8.22,0,0.267,79.973,4,audio_features,0.72
Marracash,IT,163,45824,64 BARRE DI PAURA,https://open.spotify.com/track/6JPEGmxZ9pTBNDCyf4PMbf,162,162,0.231,0.817,131778,0.718,0.0,8,0.067,-3.913,1,0.209,135.186,4,audio_features,0.294
Capo Plaza,IT,164,45316,Street,https://open.spotify.com/track/1AA3XZWWaLTcOgVdeSWg3S,163,163,0.0474,0.725,178223,0.656,0.0,0,0.209,-5.651,1,0.329,132.107,5,audio_features,0.431
Carl Brave,IT,165,45265,Spigoli (feat. Mara Sattei & tha Supreme),https://open.spotify.com/track/5YPKiDLejR1JhnX6w2lhro,164,164,0.148,0.722,256787,0.706,0.0,0,0.102,-5.902,0,0.0481,132.982,4,audio_features,0.693
MamboLosco,IT,166,44980,SKUSKU (feat. Pyrex),https://open.spotify.com/track/6NME9WI9qZYjklgLdP2wF1,165,165,0.0179,0.826,224000,0.644,0.0,2,0.0672,-9.076,1,0.199,120.117,4,audio_features,0.258
Nathys,IT,167,44976,DIOSA (feat. Peppe Soks) - Remix,https://open.spotify.com/track/0ehq7roFoMrq58lI4Rdnys,166,166,0.686,0.665,143642,0.828,0.0,9,0.26,-6.553,1,0.11,106.057,4,audio_features,0.471
ARIETE,IT,168,44892,Mille guerre,https://open.spotify.com/track/3CXFLrWD9LoyPbKPTSUkQH,167,167,0.537,0.538,137562,0.579,0.0,6,0.165,-6.986,1,0.114,166.053,5,audio_features,0.616
Fedez,IT,169,44600,Bella Storia,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG,168,168,0.075,0.677,176480,0.878,0.0,11,0.193,-5.013,0,0.117,97.998,4,audio_features,0.65
